tic_id,GAIA_Source,VSX_OID,VSX_Period,VSX_Type,GAIA_epsi,GAIA_sepsi,GAIA_RUWE,GAIA_RV,GAIA_e_RV,VSX_angDist,VSX_Match_Score,GAIA_angDist,GAIA_Match_Score,GAIA_RAJ2000,GAIA_DEJ2000,TIC_Tmag,GAIA_Gmag,num_sectors,best_subject_id,NSSmodel,NSS_Per,NSS_Vcm,NSS_Flags
419152938,5545699366455214720,250227,0.425727,EB,0.147,14.668,0.991,,,0.04286,1.0,2.06899,4.0,120.7760656686,-35.08360761889,7.6265,8.062578,3,58406057,SB2,0.4257220669444048,72.81873575024743,8388608.0
144475181,5545889891208262144,85775,1.48714,ED,0.104,24.445,0.969,,,0.073689,1.0,0.130843,4.0,121.33406481628,-33.83959415006,10.7926,11.104438,1,58291438,,,,
219176881,5548478897481339776,78929,0.46364516,EW,0.12,18.895,1.019,54.31,7.25,0.006262,1.0,0.286606,4.0,91.48674742401,-53.71442973292,10.6299,10.935478,6,30899160,,,,
238899811,5549074523546225408,79352,38.474933,ED,0.115,16.222,1.042,,,0.04681,1.0,0.149268,4.0,93.72592352439,-52.15609853294,9.7778,10.073103,3,32063009,,,,
238951019,5550265260278996864,79661,0.464031,EC,0.076,7.8662,0.995,58.19,15.63,0.029381,1.0,0.276395,4.0,95.22546954388,-50.36661385228,10.3991,10.774664,3,59217502,,,,
255618973,5550984375243631616,80101,41.745,EA/DM,0.139,14.107,1.022,-9.84,3.29,0.029764,1.0,0.179239,4.0,97.51130008025,-49.98811411023,7.9325,8.205189,3,58285946,,,,
255682622,5551966857602751488,80319,0.32157,EC,0.072,6.3054,0.897,,,0.099827,1.0,1.93458,4.0,98.58199484624,-48.55550328264,8.8944,9.261766,3,31800373,,,,
219173590,5553357426277546368,26709,7.6498,EA/SD,0.091,12.012,1.006,,,0.022703,1.0,0.281664,4.0,91.3167914436,-49.12438414345,9.6101,10.03079,4,30973412,SB2,7.649419168287867,25.516992694632073,8396800.0
219203188,5553468275089335040,26949,0.231936,EA/WD+NL,0.143,12.872,1.515,,,0.043233,1.0,0.1015,4.0,92.64024331141,-48.74037871501,13.0082,13.304389,13,56971281,,,,
238917338,5553612895227964288,79440,4.075744,EA,0.073,7.8889,1.063,62.17,5.22,0.041383,1.0,0.120035,4.0,94.18798263935,-48.71508343229,11.7636,12.29424,4,30942399,,,,
231973885,5553742981197782400,26632,2.89481,EA,0.133,27.557,0.899,17.09,7.72,0.075043,1.0,0.025926,2.0,95.50535326305,-47.89920182749,11.041,11.234921,4,30921010,SB1,2.8950966886328215,29.211732861046,0.0
231921891,5554607884532225792,79224,1.69934,EA,0.091,10.745,0.85,,,0.02373,1.0,0.17278,4.0,92.98638660077,-46.88749591569,10.3508,10.781565,3,30859590,SB2C,1.6992760304041885,-4.258468839736852,12615680.0
231928131,5554702339452628864,79271,0.68483,EB|EW,0.089,11.195,1.02,40.47,7.92,0.06605,1.0,0.26037,4.0,93.22102969023,-47.58987309211,11.7548,12.045463,3,56371593,,,,
156832130,5555414376311609088,80297,0.243548,RRC|EC|ESD,0.086,10.054,0.904,,,0.036242,1.0,0.912859,4.0,98.49178504593,-46.49908967453,9.1492,9.417716,3,57000804,,,,
157041453,5557381333894381952,80753,4.92745,EA,0.855,893.21,5.413,,,0.0548,1.0,0.237898,4.0,100.5284702017,-42.69302685942,9.2125,9.503691,1,58282941,SB2,4.927268198116187,33.96600753913217,8388608.0
173180455,5560734324667469440,734105,3.1184,EA,0.117,25.271,0.998,23.3,11.3,0.015408,1.0,0.184627,4.0,111.37062191452,-41.04612418093,10.6718,11.186483,2,56962662,,,,
134537478,5560886336446650240,1546405,1.7100566,EP,0.07,7.4345,0.913,34.75,0.31,0.019957,1.0,0.182849,4.0,108.30147400352,-42.40975462338,10.3887,10.839993,3,56967606,,,,
22538139,5561235358371617152,26964,9.26581,EA,0.62,251.39,3.247,,,0.079099,1.0,0.128531,2.0,107.66498910556,-41.26510234752,7.5892,7.712702,3,32577883,,,,
22529346,5565050255701441664,1546404,1.2749255,EP,0.085,11.723,0.884,38.25,0.22,0.00748,1.0,0.414491,4.0,107.60025190244,-39.09738090291,10.056,10.375196,5,56979838,,,,
420757505,556510633510697984,4665,4.1659,EA,0.166,21.614,1.089,-21.88,10.41,0.029696,1.0,0.99195,4.0,67.17537751544,79.70192812506,7.3026,7.655874,3,48230256,,,,
157316453,5565538267065698048,744246,12.321,EB,0.134,2.2834,1.096,,,29.794401,1.0,0.194851,4.0,105.89423254268,-38.850895679,14.4779,15.768744,2,58266821,,,,
231922417,5566728797637156352,79204,0.687161,EA,0.193,46.076,1.595,21.69,11.08,0.057781,1.0,0.097818,4.0,92.90640370626,-45.91465279547,8.7325,9.242489,4,30973102,SB1,66.84792874591295,21.4491373678,0.0
231922739,5566989931649212416,79216,0.35654839,EW,0.091,12.295,0.962,40.03,17.33,0.035776,1.0,0.360747,4.0,92.9612815888,-45.32906237166,11.3037,11.717782,7,59208643,,,,
267195931,5572807241513204864,2213406,4.370111,EA,7.11,65775.0,,3.33,3.34,0.138929,1.0,0.285313,2.0,93.42122323801,-40.51956673809,9.4727,9.827325,5,56974297,,,,
119364533,5574205816006952576,80056,0.64121,EB|EW,0.093,14.292,0.949,90.98,7.36,0.017288,1.0,0.245218,4.0,97.28658540289,-38.1993613241,11.3201,11.631221,2,59203800,,,,
393414358,5574766468155514752,409063,4.37808,EP,0.089,12.023,0.909,-23.55,0.25,0.066174,1.0,0.519048,4.0,94.33645207478,-38.3232650174,10.439,10.919234,2,31822884,,,,
148274098,5577205081867212288,80949,4.053243,EB,0.108,20.186,0.943,,,0.056457,1.0,0.193902,4.0,101.42765680755,-37.83051881965,11.0013,11.494704,7,32017316,,,,
148098016,5577540123675281664,719384,0.714554,EW,0.342,214.87,2.444,11.47,3.6,0.012312,1.0,0.005466,2.0,100.5140182171,-36.87794402966,11.188,11.497968,2,58304920,,,,
53059882,5579382183609585792,233931,8.9582591,EA,0.736,704.35,4.529,15.03,3.42,0.047373,1.0,0.075088,0.0,102.62118324338,-34.60492929287,10.1119,10.342949,8,58295636,SB1,8.955892604204617,11.007257010957,0.0
51897728,5581344708785405952,41643,1.20617,EA,0.101,14.809,0.808,135.84,12.68,0.067164,1.0,0.153432,4.0,97.94682483971,-35.29493847361,10.9415,11.306856,1,56978693,,,,
52641320,5582656666676846336,80873,1.25414,EA,0.117,21.891,1.022,,,0.04104,1.0,0.082106,4.0,101.06027707889,-33.86410574514,10.7431,11.039151,2,58297140,,,,
52640302,5583523425437258240,409067,1.5732918,EP,0.055,4.2178,1.058,34.4,1.23,0.082532,1.0,0.310553,4.0,101.11502112547,-32.85838313594,12.0506,12.517786,2,31404801,,,,
150284425,5587549459067657472,26999,3.004449,EA,0.338,166.79,0.938,,,0.021866,1.0,0.162723,4.0,117.3110394974,-35.24328625299,6.0266,5.9294,8,32615886,,,,
150083410,5587739361035924352,84783,0.315743,EC,0.084,13.061,0.927,,,0.063873,1.0,0.11962,4.0,117.0945802004,-35.13070295012,10.5398,11.066257,1,58383653,,,,
111314129,5590929078628796160,733616,2.9558,EA,0.088,12.212,0.932,-3.27,11.03,0.006386,1.0,0.092773,4.0,110.38968898398,-33.81911797332,11.7888,11.950151,2,58278823,SB1,2.9560258277127662,2.7395977930456,0.0
149319411,5598020761135142784,84502,4.752174,EA+ACV,0.842,936.18,3.23,,,0.016764,1.0,0.108078,2.0,115.94932915849,-32.12252389043,9.4954,9.248016,7,31820144,,,,
114112263,5598349137156523520,84054,8.855011,EA,0.094,14.842,1.104,27.88,0.27,57.289041,1.0,0.366724,4.0,114.03941649754,-31.37406915729,9.6041,9.984897,1,58289227,,,,
126446153,5601635474337751808,84520,4.210388,ED,0.087,15.198,0.884,,,0.05771,1.0,0.258014,2.0,116.01330764544,-27.82658479713,10.4356,10.957889,4,31990834,SB2,4.210599233427624,36.67114010240597,8388608.0
97578357,5602585727248347392,26963,0.367365,EW,0.102,7.8412,0.877,,,0.027356,1.0,2.381651,4.0,106.97103855394,-34.83339796011,7.534,7.967428,1,58399903,SB2,0.3673641366632414,57.3878644277214,8396800.0
97489285,5604669198704844288,741139,6.7601,EA,0.099,16.718,0.997,,,0.012798,1.0,0.086476,4.0,106.72878917241,-30.75797382836,10.5291,10.858783,2,58384284,,,,
97356407,5604686034976764928,5382,8.09858,EA+SPB,0.603,558.46,1.546,,,0.046578,1.0,0.203768,4.0,106.5020295137,-30.6557107816,6.4553,6.309014,2,56961017,,,,
66602813,5606442401727210496,82887,2.7641,EA,0.09,12.74,0.986,,,0.062618,1.0,0.748096,4.0,109.45923095296,-29.6053245932,8.7014,9.085914,5,56954591,,,,
395943466,560917849775440768,630740,0.2989769,EA,1.199,913.87,9.19,-15.85,5.13,0.626015,1.0,0.714602,3.0,36.17003241132,76.7703917786,13.0679,13.929311,1,48225972,,,,
64789187,5611395220573653504,5427,3.3089,EB:,0.671,1032.4,1.37,,,0.039691,1.0,0.078678,4.0,107.42926524638,-25.23103359957,5.8449,5.656799,1,58382411,,,,
106830354,5613017756143699456,5370,24.6033,EA,0.521,509.84,1.185,,,0.082275,1.0,0.113291,4.0,110.22881407092,-26.96383680288,6.162,5.96096,1,56969015,,,,
107629669,5613044865974576896,83368,5.417421,ED,0.121,31.825,1.0,12.5,11.96,0.026245,1.0,0.334965,4.0,111.38978153188,-26.96297008515,11.0806,11.433771,1,58294338,,,,
110606015,5614158258941878144,26921,2.57895,EB,1.225,3487.5,1.909,19.46,6.04,0.074966,1.0,0.139801,4.0,114.5751910677,-25.3648057703,4.7613,4.657461,1,58404677,,,,
126586580,5614635756227464320,26992,3.9279,EA,0.665,1144.2,1.158,,,0.028952,1.0,0.114303,4.0,116.14237358081,-24.67407959136,5.8194,5.572415,5,58383471,,,,
106347931,5616537013682342016,5513,1.28214,EB,0.289,145.22,1.049,,,0.109016,1.0,8.309872,0.0,109.67957518336,-24.95438833001,7.7422,9.089421,1,31856608,,,,
262320829,5618042730443440896,82705,1.7588,ED,0.177,77.262,1.083,,,0.028725,1.0,0.177307,4.0,108.72224603799,-23.37100736974,10.5395,10.882651,2,56960868,SB2,0.8794134089572955,28.26765955398976,25165824.0
137205922,561970464657195904,1546199,3.297,HB+EA,0.075,8.868,0.88,-29.05,6.44,0.038531,1.0,0.079878,4.0,31.20190971465,77.73535050534,10.595,10.82752,4,48940171,,,,
5051080,5619750198969385856,643463,0.2877429,EW,0.379,221.06,0.906,,,0.341367,1.0,0.433393,4.0,109.91909232182,-21.88941194875,12.4711,12.1314,3,58295644,,,,
281341249,5619779713984657664,305288,3.3446,ACV|EB,0.645,431.76,2.473,28.42,2.49,0.026529,1.0,0.009803,2.0,110.21968371947,-21.57506743784,8.3233,8.274122,3,31795944,,,,
399832376,562080587619204224,8519,13.43444,EA/DM,0.051,3.9974,0.866,,,0.114828,1.0,0.304964,4.0,30.99722636018,78.55606848393,10.2033,10.81468,3,40153998,,,,
190895730,5620856616906378880,725487,1.3179,EB,0.174,48.772,1.664,2.6,7.62,0.012224,1.0,0.128433,4.0,134.13117679835,-40.2368285418,11.6255,12.244698,1,60034393,,,,
190894967,5620897268779625472,37500,0.70402,EA/SD,0.289,130.1,1.204,-32.75,16.92,0.018759,1.0,0.463784,4.0,134.11262598537,-39.97666684494,10.6388,10.767634,1,60025233,,,,
190894941,5620897337498724992,37500,0.70402,EA/SD,0.136,30.927,0.987,26.48,2.13,63.54989,1.0,0.138409,4.0,134.09322531462,-39.96715830171,11.3415,11.498593,1,60118499,,,,
185980914,5626609437844737920,87804,3.491573,ED,0.08,10.497,0.917,,,0.04988,1.0,0.149865,4.0,131.17065597981,-34.73921237954,10.1247,10.450911,3,32624946,SB2C,3.4916505722400863,40.80589454549892,12615680.0
25101101,5630267306867909248,89634,0.388043,EW,0.067,9.5749,1.001,-6.63,27.64,0.030145,1.0,0.097693,4.0,143.15646691856,-32.66146435225,11.9705,12.317894,1,60033649,,,,
24972851,5630315754100784000,89573,4.02169,EA,0.36,262.25,1.775,,,0.038333,1.0,0.218555,2.0,142.71477710981,-32.57265269617,9.2164,9.524885,7,41431948,SB2,4.021790180759056,2.681809315666353,8388608.0
19757899,5631287653659320704,89227,1.40685,ESD,0.108,24.717,1.119,40.26,7.79,0.111428,1.0,0.061994,4.0,140.3531393965,-31.96315309359,11.7887,12.136275,1,60056007,,,,
468670361,563139584817808640,227265,1.15203,EW,0.099,11.407,1.127,-80.36,18.59,0.026458,1.0,0.081423,4.0,19.0875840487,76.80271613126,8.53404,8.9015,1,48227418,SB1,1.1520033312071485,-40.473525939957,0.0
25281076,5632210556228189824,2212828,16.641,EA,0.113,21.158,1.167,,,0.019396,1.0,0.216688,2.0,143.82447450382,-30.91404439715,9.47053,9.834766,2,33268948,,,,
19908570,5633253232550633600,721592,0.870744,EB,0.139,31.398,0.934,24.94,10.44,0.011648,1.0,0.174396,4.0,140.7093167551,-29.91749908928,11.0384,11.349594,1,60848461,,,,
189476500,5633777360297734016,444,0.6483489,EC,0.125,21.137,0.84,,,0.073385,1.0,1.594527,4.0,143.07661035944,-28.62776903112,6.2352,6.448015,2,41424893,,,,
468343249,563492085672093184,227159,0.371622,EB,1.65,3902.1,11.687,1.26,15.62,0.062032,1.0,0.227748,1.0,12.43541563276,77.8931448892,11.5374,12.150166,3,48225543,,,,
189443737,5637076444936945152,89613,17.012088,ED,0.078,11.751,0.993,,,0.043815,1.0,0.430587,4.0,142.98294863687,-26.94578760802,9.50662,9.875932,3,32641169,SB2,17.011743648850597,23.8431140111187,8388608.0
186779602,5641355847274878208,707750,0.291906,EW,0.187,10.986,1.306,37.6,3.88,29.686529,1.0,0.830915,4.0,133.52666135723,-30.79057639635,14.0374,15.100056,2,32627699,,,,
186612295,5641633405242844288,88110,0.48011,EC|ESD,0.23,125.99,1.523,24.45,8.82,0.053014,1.0,0.137662,4.0,132.98223244853,-30.12931005308,11.3474,11.487221,1,60847273,,,,
231514405,5646729053219100672,738059,4.6277,EA,0.204,92.572,1.431,38.73,10.91,0.023055,1.0,0.053395,2.0,127.4702042413,-27.23763591487,10.9859,11.322508,2,60056717,SB1,4.627935103858515,-7.1450671614279,0.0
283881816,5647024997951099008,727261,1.5718,EA,0.346,327.95,2.017,0.14,9.06,0.01462,1.0,0.032919,4.0,129.03153815569,-26.7840830527,11.2186,11.292515,2,60025327,,,,
468318035,564707973733132800,300413,1.225131,EA,1.317,2428.5,8.809,-9.37,17.5,0.063527,1.0,0.370036,0.0,9.77585578072,79.31933565068,10.7951,11.578081,2,48938284,,,,
468293391,564727833661817472,129397,0.317412,EW,0.099,13.01,1.06,,,0.003589,1.0,0.203228,4.0,7.11653534864,78.96184925755,10.0277,10.463261,3,48935126,,,,
283308831,5647321144535437824,2213470,6.066975,EA,0.555,687.69,3.766,13.84,1.63,0.279189,1.0,0.173995,4.0,128.21868268914,-26.02076996556,11.0405,11.399689,2,32572315,,,,
37435039,5648046341168575616,27213,3.1985787,EA/D/RS,0.111,17.812,0.905,,,0.030316,1.0,1.026247,4.0,134.92800625386,-27.8163045381,6.2193,6.690093,4,60053348,,,,
2020964,5652692052671506304,88199,5.884,ED,0.092,9.6477,0.96,,,0.039251,1.0,0.198407,4.0,133.4586282581,-25.08425759782,8.2918,8.700829,3,32611850,SB2,5.883837559950481,16.45554783810896,8388608.0
118832092,5654726630218391296,609746,3.71082,EA,0.084,8.6634,1.205,22.73,0.56,39.19632,1.0,1.494417,4.0,135.00336332384,-22.68845929626,11.596,12.549795,1,60028310,,,,
118956453,5656184406542140032,1546437,2.34478022,EP,0.031,1.3057,0.949,31.5,1.3,0.013242,1.0,0.160705,4.0,135.41634855634,-20.7203744074,11.9397,12.462805,1,60122446,,,,
118687860,5656358850933838592,2213479,10.76546,EA,0.077,7.4588,0.919,,,0.528752,1.0,0.182963,4.0,134.40192543914,-20.43994539098,10.469,10.875277,2,60048137,,,,
315002523,5656896924435896832,1546445,3.3023881,EP,0.042,3.206,0.897,-11.53,1.02,0.010106,1.0,0.074206,4.0,144.92686986136,-28.58558321628,12.4257,12.827957,1,32625976,,,,
428772119,565776248060972160,8557,0.3188318,EW/KW,0.088,12.355,0.793,,,0.057627,1.0,0.22595,4.0,26.49426141008,80.08203554698,10.8192,11.235452,2,48213436,,,,
22146154,5659295238472028928,2213005,18.18469,EA,0.107,22.28,1.16,3.77,0.29,0.220853,1.0,1.404233,4.0,148.76339812156,-25.13310652004,9.98603,10.384697,2,41437308,,,,
413251449,5662881123845800448,89772,0.484316,EB|EW,0.043,1.9627,0.81,-0.71,21.26,0.026059,1.0,0.806963,4.0,144.14270980142,-23.60016101838,10.5003,10.814531,1,60024852,,,,
410299018,5666968897622934400,90603,0.355876,EC,0.078,7.4543,0.913,,,0.046348,1.0,1.410395,4.0,149.779700804,-22.14201132537,9.58914,10.06372,3,33243304,,,,
5480687,5670074403792109824,90548,0.77836,ESD|RRC|EC,0.122,20.3,1.209,-23.15,9.38,0.157402,1.0,0.197985,4.0,149.48083721531,-21.47987475534,9.7218,10.015573,1,60063996,,,,
410359381,5670715350351587968,16272,2.0487656,EA,0.353,131.8,3.242,,,0.01148,1.0,0.099496,2.0,150.54821429237,-19.76680876824,9.5927,9.87506,1,60032990,,,,
281298496,5670869483842060544,90791,1.27483,ED,0.107,16.628,0.903,67.36,23.17,0.032515,1.0,0.104705,4.0,151.15025942031,-19.04305911007,11.0093,11.341791,1,60846173,,,,
423275733,5674618444832114304,1546440,2.052868,EP,0.038,1.6681,0.891,48.16,1.32,0.009774,1.0,0.351282,4.0,140.50639064,-23.94616819025,12.3368,12.744031,2,32628670,,,,
5364915,5676084158254843776,2213486,11.14444,EA,0.848,586.94,3.516,,,0.726242,1.0,0.236736,0.0,139.2102075156,-21.95449844405,8.1175,8.196527,2,32632810,,,,
428795527,567740873478168704,8757,1.373748,EA,0.081,10.098,1.01,-7.11,0.26,48.577032,1.0,0.848656,4.0,41.20665319267,79.20516780918,9.17124,9.5154,3,48946848,,,,
408351795,5677580769674975616,89914,7.351198,ED,0.107,15.257,0.953,70.71,17.45,0.056942,1.0,0.40237,4.0,145.04844962099,-19.5218475138,10.6224,10.998311,3,32641916,,,,
408351887,5677775275858024576,356624,1.0731807,EA/EL,0.094,12.636,1.047,-4.91,8.14,0.10971,1.0,0.126475,4.0,144.99061032937,-19.32810000727,11.7065,11.931354,3,60039024,,,,
176685457,5678340222972504832,1546441,4.43527,EP,0.024,0.7604,0.894,37.24,1.56,0.018152,1.0,0.101054,4.0,141.92067062426,-19.3476555155,12.2682,12.644056,1,60848560,,,,
432128410,5679132107567165056,88764,1.1647,EC,0.193,51.949,1.495,34.95,8.59,0.104728,1.0,0.286707,4.0,137.23281928284,-21.40666260538,9.9503,10.37673,1,60062399,,,,
297899564,568183560050534016,8520,7.97147,EA,0.099,13.431,1.035,,,0.032683,1.0,0.364468,4.0,55.01695052042,81.01917916301,9.44784,9.720891,2,48219929,SB2,7.9717406879833215,-6.639099165747073,8388608.0
409942986,5684791293914383232,89907,0.559245,EC,0.145,21.883,1.196,,,5.902732,1.0,0.301419,4.0,145.00998633804,-17.16457087675,8.4128,8.65178,1,32598056,,,,
289736404,5687307049533200000,2213497,4.031389,EA,5.064,36825.0,30.046,15.83,4.96,0.575011,1.0,0.343154,1.0,146.61805303203,-14.21335770344,10.7546,11.217756,1,60051074,SB1,4.032188467464234,22.987582600623,0.0
296657504,5689693157269867776,16128,0.44975201,EW/KW,0.36,180.54,2.734,,,0.009275,1.0,0.393461,4.0,141.67108523163,-13.75177871562,10.1309,10.525766,1,60022764,,,,
47205656,5692329786153326720,89998,0.109466,DSCT|EC|ESD,0.113,16.205,0.976,25.17,0.89,0.029878,1.0,0.244897,4.0,145.71942680804,-10.69542444249,9.2473,9.469893,1,32624027,,,,
271116239,5693246508280641408,609663,4.71587,EA,0.061,6.5422,1.011,62.33,10.7,0.015046,1.0,0.104585,4.0,125.16701279196,-27.50717742513,12.2045,12.618314,2,58288571,,,,
371706494,569983052565219456,1547566,13.3262,EA,0.06,5.5041,1.004,-15.35,5.0,0.020236,1.0,0.884997,4.0,68.89473901238,83.2086648055,11.6315,12.097887,4,48222194,,,,
176355865,5700755038823198592,281190,0.41361,EC,0.297,84.466,2.06,,,0.139205,1.0,2.158904,4.0,122.04195828906,-22.13183667091,7.3804,7.785615,1,58293916,,,,
415528958,5702344241137610624,87847,11.041804,ED,0.072,8.1866,1.043,-36.95,5.96,0.073219,1.0,0.198848,4.0,131.39425077659,-21.9670401459,11.6252,12.05938,3,32631418,,,,
415434817,5702365475455907968,87792,1.66236,ED,0.102,16.553,1.018,,,0.047291,1.0,0.277595,4.0,131.09307940053,-21.78673383374,10.0551,10.437209,4,60049520,,,,
142047616,570311497303401984,132203,0.14872385,NL/VY+E,0.0,0.0,1.026,,,0.050016,1.0,0.055957,4.0,76.70117386303,83.32312622674,14.9257,15.142075,3,48222316,,,,
144085463,5706279565053294848,27221,4.5961832,EA/DM,1.233,1601.0,4.843,,,0.128155,1.0,0.277126,2.0,126.88864564063,-20.84395724922,6.5357,6.749228,1,58295172,,,,
218791259,5707472367670892416,735979,3.727,EA,0.138,32.56,1.266,35.04,8.75,0.007973,1.0,0.009036,2.0,124.54153073086,-19.89965306171,11.7066,12.100789,1,58292688,,,,
218996233,5707714191506825216,86511,0.776259,ED,0.091,11.927,0.868,70.98,7.98,0.036984,1.0,0.307453,4.0,124.76657186104,-18.56599380761,11.6094,11.791621,1,58296453,,,,
141782808,5717408276290910336,281184,0.417748,EC,1.268,1161.4,5.854,,,0.073146,1.0,1.213578,4.0,117.65020914441,-18.94059596138,7.34559,7.679943,1,58382343,,,,
56239667,5719190206681772544,85259,5.394898,ED,0.104,16.677,1.033,,,0.034198,1.0,0.11424,4.0,119.05479942401,-15.86894223592,10.0361,10.389045,1,58271692,,,,
437216521,5719603142021865600,733381,2.8829,EA,0.079,9.9814,0.925,31.9,12.63,0.016859,1.0,0.032827,4.0,123.68556437924,-19.0049717478,11.7389,12.102585,1,58407994,,,,
409797166,5721905003970002688,86865,1.528488572,EA/RS,1.028,1081.4,6.662,,,0.10428,1.0,3.06361,4.0,126.46500690477,-16.37979085846,8.9413,9.729331,1,58306457,,,,
386431674,5722394149203958144,87166,8.740733,EA,0.197,55.225,1.327,,,0.124089,1.0,0.229281,4.0,127.95761647371,-15.48330316246,10.7107,11.064816,3,32603793,,,,
927554,5723559695953756160,42719,7.3089,EA,0.126,24.225,0.863,13.02,5.65,0.018799,1.0,0.12575,4.0,127.14680531456,-13.85387822258,11.3098,11.470239,1,58296545,,,,
332202405,5726180450637542400,27016,4.7492148,EA+ACV,0.239,85.874,0.995,,,0.045747,1.0,0.023304,2.0,120.35267481405,-12.79326241862,8.8348,8.782517,4,32082598,,,,
125175122,5726416265819176704,86184,9.6469,EA,0.127,28.27,0.97,,,0.058921,1.0,0.072481,4.0,123.15565356171,-13.94811239975,10.8235,11.242952,3,32028195,,,,
19515735,5728274333093070464,609655,2.29691,EA,0.07,6.8651,0.999,45.38,15.13,0.043821,1.0,0.065443,4.0,124.70489185006,-10.49827270701,11.7939,12.158786,1,58296445,,,,
1230647,5731178353756779136,1498721,1.19,EA,0.074,7.5709,0.906,-16.61,10.58,0.048236,1.0,0.488869,2.0,137.34609358502,-15.58902606548,9.07737,9.409829,3,32567727,,,,
461625381,573349241773476352,241153,3.5034,EA,0.101,11.985,1.06,-9.42,25.14,0.354166,1.0,0.301931,4.0,14.59484063209,84.46147183434,12.338,12.957811,2,48221405,,,,
347506869,5734191118696145152,88189,10.314238,ED,0.14,30.29,1.178,41.27,6.31,0.049993,1.0,0.148077,4.0,133.40927606038,-13.65466997224,11.1138,11.586783,3,32618393,,,,
836353664,5734905114059625344,2213222,1.122684,EA,0.28,161.62,1.488,,,0.493135,1.0,0.141461,4.0,132.15805319079,-13.43507441428,11.1811,11.373982,1,58296144,,,,
305536347,5738843152392900864,89030,0.546106,E/RS,0.092,8.3593,0.982,21.98,10.68,0.019756,1.0,1.907708,4.0,138.98217296212,-12.23558520226,8.1985,8.64142,3,32610626,,,,
61003803,5739508421351649792,89290,0.231702,RRC|EC|ESD,0.348,147.62,2.504,,,0.05651,1.0,0.281246,4.0,140.75791576559,-10.84062657595,9.6116,9.929036,2,32572863,,,,
46908113,5740388241107698176,733787,3.0115,EA,0.215,79.262,1.353,-11.21,5.34,0.008088,1.0,0.518209,4.0,143.22948873764,-9.90250869051,11.1741,11.542529,3,32569769,SB1,3.0118527023312414,-15.977802714033,0.0
47124392,5740410952894793088,16269,14.39303,EA,1.87,3824.3,5.829,,,0.071323,1.0,0.32568,2.0,144.94754480123,-10.57027158061,6.3346,6.343301,1,60846527,,,,
60655023,5742207829772545920,56584,1.115657,EA/KE,0.174,25.074,1.034,,,0.064085,1.0,0.040448,4.0,138.07759802286,-11.07892388952,7.7043,7.884022,3,32637722,SB2C,1.1156519279657595,-6.713811637951999,12615680.0
60658382,5745846869663201024,16215,7.7499942,EA/DM,0.309,130.7,1.316,,,0.172708,1.0,0.339403,4.0,138.10854366445,-7.10980538911,5.9058,6.068012,4,60045607,,,,
60979860,5746104876938414592,16259,4.774075,EA/RS,0.217,44.558,1.485,,,0.050218,1.0,1.23164,4.0,140.34504923418,-6.67209125639,7.93826,8.401504,3,32623972,SB2,4.774081085590123,40.16161712504855,8388608.0
405391996,5746876940261591808,2213221,1.285496,EA,1.382,2460.5,7.508,-8.14,5.19,0.251344,1.0,0.218045,3.0,128.78576994602,-13.75800975421,10.4108,10.820502,3,32577401,,,,
54957535,5747619351127941504,87775,0.792833,EA/EL,0.202,58.638,1.122,63.25,4.75,0.064109,1.0,0.204111,4.0,130.98525341182,-11.55765806051,10.2459,10.519938,4,58298997,SB1,0.7928730821662822,45.774275562412,16777216.0
51327191,5748679452134821632,725339,1.2996,EA,0.23,71.806,1.609,26.6,13.9,0.015141,1.0,0.206265,4.0,128.84596906091,-10.56601753292,11.1296,11.502767,1,58383269,,,,
13349647,5750936092375254016,409078,1.5373653,EP,0.006,0.0413,0.883,-12.45,0.97,0.027429,1.0,0.153595,4.0,131.58040726648,-8.02694881761,12.212,12.617636,1,59208513,,,,
50894724,5751324941534365568,86980,0.407496,EW,0.055,3.9091,0.923,87.05,13.54,0.032911,1.0,0.092452,4.0,127.07949165065,-10.70782715158,11.9064,12.246161,1,58279551,,,,
51104846,5755010401431461120,16003,2.9042998,EA/DM,0.076,6.3104,0.871,,,0.07125,1.0,0.186749,4.0,127.92255499702,-6.31876775095,8.50637,8.848557,5,58396693,,,,
95867802,5756165167814720512,15975,2.281645,EA+DSCT,0.128,31.716,1.236,,,0.122812,1.0,0.484872,4.0,136.42152491689,-8.26103627135,9.18872,9.440532,3,32628549,,,,
13623021,5757113805831261184,730295,2.1703,EA,0.352,188.14,2.506,19.31,11.07,0.013949,1.0,0.188964,4.0,132.93201667929,-7.12899175145,11.1398,11.537279,1,59198162,,,,
142742998,5759575200048743680,88859,3.0962,EA,0.453,260.69,3.383,,,0.027532,1.0,0.353947,3.0,137.79283195756,-4.27018609788,9.6541,10.204698,4,60115260,SB2,3.0962019421681846,30.446449069160636,8388608.0
862763,5763290960940187776,88484,2.031716,EA,0.195,69.456,1.625,,,0.077437,1.0,0.481434,4.0,135.30805352511,-2.38945640767,11.2848,11.734085,1,58267582,,,,
62576534,5763596973065060096,469662,7.77292,EA,0.24,63.131,1.421,50.48,17.0,0.064209,1.0,0.64609,4.0,133.82769404148,-2.745446619,8.72568,8.980877,1,58296338,SB1,7.772944146679362,40.934269058952,0.0
290410988,5765564961441973120,144340,0.285878,EW/KW,0.125,24.977,0.971,,,0.190937,1.0,1.050889,4.0,235.8076641098,-86.80200757252,10.7855,11.417581,2,36021538,,,,
